Date,@attributes.createdAt,message,attributes,attributes.indexName,attributes.jobID,@attributes.planID,@attributes.shardID,@attributes.shardType,attributes.appID,Message
"2024-04-10T01:46:02.001Z","""2024-04-10T01:44:50.623199Z""","""oldest pending job is 1m11.377953092s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:44:50.623199Z"",""jobID"":2264614223,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:46:02.00118552Z""}","""lc_prod_ct_products""","2264614223","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m11.377953092s"
"2024-04-10T01:45:03.079Z","""2024-04-10T01:44:50.623199Z""","""oldest pending job is 12.456043472s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:44:50.623199Z"",""jobID"":2264614223,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:45:03.079272414Z""}","""lc_prod_ct_products""","2264614223","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 12.456043472s"
"2024-04-10T01:44:02.121Z","""2024-04-10T01:42:58.785748Z""","""oldest pending job is 1m3.335790582s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:42:58.785748Z"",""jobID"":2264613454,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377507-1"",""planID"":2377507,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:44:02.121556342Z""}","""lc_prod_ct_products""","2264613454","2377507","""sh-2377507-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m3.335790582s"
"2024-04-10T01:43:02.111Z","""2024-04-10T01:42:58.785748Z""","""oldest pending job is 3.325675174s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:42:58.785748Z"",""jobID"":2264613454,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377507-1"",""planID"":2377507,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:43:02.111453472Z""}","""lc_prod_ct_products""","2264613454","2377507","""sh-2377507-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3.325675174s"
"2024-04-10T01:42:02.093Z","""2024-04-10T01:40:46.598488Z""","""oldest pending job is 1m15.494919464s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:40:46.598488Z"",""jobID"":2264611547,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377507-1"",""planID"":2377507,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:42:02.093429007Z""}","""lc_prod_ct_products""","2264611547","2377507","""sh-2377507-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m15.494919464s"
"2024-04-10T01:41:02.001Z","""2024-04-10T01:40:46.598488Z""","""oldest pending job is 15.402575795s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:40:46.598488Z"",""jobID"":2264611547,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:41:02.001098563Z""}","""lc_prod_ct_products""","2264611547","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 15.402575795s"
"2024-04-10T01:40:03.274Z","""2024-04-10T01:39:13.394295Z""","""oldest pending job is 49.879855579s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:39:13.394295Z"",""jobID"":2264611357,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:40:03.27417636Z""}","""lc_prod_ct_products""","2264611357","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 49.879855579s"
"2024-04-10T01:39:02.082Z","""2024-04-10T01:38:22.778769Z""","""oldest pending job is 39.304032887s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:38:22.778769Z"",""jobID"":2264611235,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:39:02.082822204Z""}","""lc_prod_ct_products""","2264611235","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 39.304032887s"
"2024-04-10T01:38:02.483Z","""2024-04-10T01:37:23.704144Z""","""oldest pending job is 38.779317683s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:37:23.704144Z"",""jobID"":2264611110,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377516-1"",""planID"":2377516,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:38:02.483479954Z""}","""lc_prod_ct_products""","2264611110","2377516","""sh-2377516-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 38.779317683s"
"2024-04-10T01:37:02.093Z","""2024-04-10T01:36:29.769156Z""","""oldest pending job is 32.324475884s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:36:29.769156Z"",""jobID"":2264610752,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377507-1"",""planID"":2377507,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:37:02.093657053Z""}","""lc_prod_ct_products""","2264610752","2377507","""sh-2377507-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 32.324475884s"
"2024-04-10T01:36:02.090Z","""2024-04-10T01:34:57.767522Z""","""oldest pending job is 1m4.32316538s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:34:57.767522Z"",""jobID"":2264610576,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:36:02.090708215Z""}","""lc_prod_ct_products""","2264610576","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m4.32316538s"
"2024-04-10T01:35:02.381Z","""2024-04-10T01:34:36.704759Z""","""oldest pending job is 25.6767725s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:34:36.704759Z"",""jobID"":2264610154,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:35:02.381558226Z""}","""lc_prod_ct_products""","2264610154","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 25.6767725s"
"2024-04-10T01:34:02.101Z","""2024-04-10T01:31:01.980846Z""","""oldest pending job is 3m0.120790221s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:31:01.980846Z"",""jobID"":2264609576,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376843-1"",""planID"":2376843,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:34:02.101660873Z""}","""darty_prod_es6""","2264609576","2376843","""sh-2376843-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 3m0.120790221s"
"2024-04-10T01:33:02.416Z","""2024-04-10T01:31:01.980846Z""","""oldest pending job is 2m0.435434893s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:31:01.980846Z"",""jobID"":2264609576,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376843-1"",""planID"":2376843,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:33:02.416300744Z""}","""darty_prod_es6""","2264609576","2376843","""sh-2376843-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 2m0.435434893s"
"2024-04-10T01:32:02.378Z","""2024-04-10T01:31:01.980846Z""","""oldest pending job is 1m0.39745699s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:31:01.980846Z"",""jobID"":2264609576,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376829-1"",""planID"":2376829,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:32:02.378326555Z""}","""darty_prod_es6""","2264609576","2376829","""sh-2376829-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 1m0.39745699s"
"2024-04-10T01:31:02.115Z","""2024-04-10T01:27:46.503669Z""","""oldest pending job is 3m15.611774122s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:27:46.503669Z"",""jobID"":2264496207,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376829-1"",""planID"":2376829,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:31:02.11546289Z""}","""darty_prod_es6""","2264496207","2376829","""sh-2376829-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 3m15.611774122s"
"2024-04-10T01:30:02.908Z","""2024-04-10T01:27:46.503669Z""","""oldest pending job is 2m16.404655869s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:27:46.503669Z"",""jobID"":2264496207,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376828-1"",""planID"":2376828,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:30:02.908342101Z""}","""darty_prod_es6""","2264496207","2376828","""sh-2376828-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 2m16.404655869s"
"2024-04-10T01:29:02.178Z","""2024-04-10T01:27:43.961805Z""","""oldest pending job is 1m18.216371724s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:27:43.961805Z"",""jobID"":2264491206,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376828-1"",""planID"":2376828,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:29:02.178198583Z""}","""darty_prod_es6""","2264491206","2376828","""sh-2376828-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 1m18.216371724s"
"2024-04-10T01:28:02.047Z","""2024-04-10T01:27:20.142144Z""","""oldest pending job is 41.905741191s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:27:20.142144Z"",""jobID"":2264491018,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377506-1"",""planID"":2377506,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:28:02.047903991Z""}","""lc_prod_ct_products""","2264491018","2377506","""sh-2377506-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 41.905741191s"
"2024-04-10T01:27:02.109Z","""2024-04-10T01:26:45.685683Z""","""oldest pending job is 16.423725684s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:26:45.685683Z"",""jobID"":2264490956,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:27:02.10942867Z""}","""lc_prod_ct_products""","2264490956","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 16.423725684s"
"2024-04-10T01:26:02.157Z","""2024-04-10T01:25:19.039632Z""","""oldest pending job is 43.118338262s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:25:19.039632Z"",""jobID"":2264490544,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377506-1"",""planID"":2377506,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:26:02.157989845Z""}","""lc_prod_ct_products""","2264490544","2377506","""sh-2377506-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 43.118338262s"
"2024-04-10T01:25:02.344Z","""2024-04-10T01:24:46.676114Z""","""oldest pending job is 15.668282584s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:24:46.676114Z"",""jobID"":2264490189,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377507-1"",""planID"":2377507,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:25:02.344422466Z""}","""lc_prod_ct_products""","2264490189","2377507","""sh-2377507-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 15.668282584s"
"2024-04-10T01:24:02.034Z","""2024-04-10T01:23:53.762388Z""","""oldest pending job is 8.271947826s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:23:53.762388Z"",""jobID"":2264489766,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:24:02.034360888Z""}","""lc_prod_ct_products""","2264489766","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 8.271947826s"
"2024-04-10T01:23:02.055Z","""2024-04-10T01:22:15.266719Z""","""oldest pending job is 46.788445351s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:22:15.266719Z"",""jobID"":2264489286,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377506-1"",""planID"":2377506,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:23:02.055182051Z""}","""lc_prod_ct_products""","2264489286","2377506","""sh-2377506-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 46.788445351s"
"2024-04-10T01:21:02.208Z","""2024-04-10T01:20:18.791558Z""","""oldest pending job is 43.416592279s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:20:18.791558Z"",""jobID"":2264488726,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377506-1"",""planID"":2377506,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:21:02.208176572Z""}","""lc_prod_ct_products""","2264488726","2377506","""sh-2377506-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 43.416592279s"
"2024-04-10T01:20:02.531Z","""2024-04-10T01:19:00.720763Z""","""oldest pending job is 1m1.81065686s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:19:00.720763Z"",""jobID"":2264488389,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:20:02.531446512Z""}","""lc_prod_ct_products""","2264488389","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m1.81065686s"
"2024-04-10T01:19:02.042Z","""2024-04-10T01:18:36.719351Z""","""oldest pending job is 25.322700509s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:18:36.719351Z"",""jobID"":2264488353,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:19:02.042070786Z""}","""lc_prod_ct_products""","2264488353","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 25.322700509s"
"2024-04-10T01:18:02.034Z","""2024-04-10T01:16:56.25455Z""","""oldest pending job is 1m5.77962278s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:16:56.25455Z"",""jobID"":2264487964,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:18:02.034192247Z""}","""lc_prod_ct_products""","2264487964","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m5.77962278s"
"2024-04-10T01:17:02.027Z","""2024-04-10T01:16:16.532918Z""","""oldest pending job is 45.494686029s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:16:16.532918Z"",""jobID"":2264487948,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376828-1"",""planID"":2376828,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:17:02.027625856Z""}","""darty_prod_es6""","2264487948","2376828","""sh-2376828-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 45.494686029s"
"2024-04-10T01:16:02.149Z","""2024-04-10T01:15:11.993784Z""","""oldest pending job is 50.155700813s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:15:11.993784Z"",""jobID"":2264487028,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:16:02.149513061Z""}","""lc_prod_ct_products""","2264487028","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 50.155700813s"
"2024-04-10T01:15:02.740Z","""2024-04-10T01:12:50.124893Z""","""oldest pending job is 2m12.615110497s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:12:50.124893Z"",""jobID"":2264486600,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:15:02.740021121Z""}","""lc_prod_ct_products""","2264486600","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2m12.615110497s"
"2024-04-10T01:14:02.044Z","""2024-04-10T01:10:01.981026Z""","""oldest pending job is 4m0.063330826s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:10:01.981026Z"",""jobID"":2264486500,""indexName"":""lc_prod_ct_products_date_desc_DACH"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:14:02.044380638Z""}","""lc_prod_ct_products_date_desc_DACH""","2264486500","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 4m0.063330826s"
"2024-04-10T01:13:02.341Z","""2024-04-10T01:10:01.981026Z""","""oldest pending job is 3m0.360009558s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:10:01.981026Z"",""jobID"":2264486498,""indexName"":""lc_prod_ct_products_date_desc_WW"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377506-1"",""planID"":2377506,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:13:02.341064689Z""}","""lc_prod_ct_products_date_desc_WW""","2264486498","2377506","""sh-2377506-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3m0.360009558s"
"2024-04-10T01:12:02.028Z","""2024-04-10T01:10:01.981026Z""","""oldest pending job is 2m0.047239868s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:10:01.981026Z"",""jobID"":2264486497,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376603-1"",""planID"":2376603,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:12:02.028296189Z""}","""lc_prod_ct_products""","2264486497","2376603","""sh-2376603-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2m0.047239868s"
"2024-04-10T01:11:02.054Z","""2024-04-10T01:10:01.981026Z""","""oldest pending job is 1m0.073639668s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:10:01.981026Z"",""jobID"":2264486497,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376599-1"",""planID"":2376599,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:11:02.054688815Z""}","""lc_prod_ct_products""","2264486497","2376599","""sh-2376599-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m0.073639668s"
"2024-04-10T01:07:02.065Z","""2024-04-10T01:06:11.600135Z""","""oldest pending job is 50.465303213s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:06:11.600135Z"",""jobID"":2264485182,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:07:02.06546406Z""}","""lc_prod_ct_products""","2264485182","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 50.465303213s"
"2024-04-10T01:02:02.134Z","""2024-04-10T01:01:02.828753Z""","""oldest pending job is 59.30571823s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:01:02.828753Z"",""jobID"":2264429743,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376828-1"",""planID"":2376828,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:02:02.134495324Z""}","""darty_prod_es6""","2264429743","2376828","""sh-2376828-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 59.30571823s"
"2024-04-10T01:01:02.331Z","""2024-04-10T01:00:59.596655Z""","""oldest pending job is 2.734867346s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T01:00:59.596655Z"",""jobID"":2264406723,""indexName"":""atmosphera_prod_fr"",""appID"":""7HF41FM3ER"",""shardID"":""sh-2377483-1"",""planID"":2377483,""shardType"":""keyword""},""timestamp"":""2024-04-10T01:01:02.331548203Z""}","""atmosphera_prod_fr""","2264406723","2377483","""sh-2377483-1""","""keyword""","""7HF41FM3ER""","oldest pending job is 2.734867346s"
"2024-04-10T00:57:02.025Z","""2024-04-10T00:55:54.690532Z""","""oldest pending job is 1m7.335206067s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T00:55:54.690532Z"",""jobID"":2264405388,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376599-1"",""planID"":2376599,""shardType"":""keyword""},""timestamp"":""2024-04-10T00:57:02.025761026Z""}","""lc_prod_ct_products""","2264405388","2376599","""sh-2376599-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m7.335206067s"
"2024-04-10T00:56:02.109Z","""2024-04-10T00:55:54.690532Z""","""oldest pending job is 7.41871551s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T00:55:54.690532Z"",""jobID"":2264405388,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376605-1"",""planID"":2376605,""shardType"":""keyword""},""timestamp"":""2024-04-10T00:56:02.109266763Z""}","""lc_prod_ct_products""","2264405388","2376605","""sh-2376605-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 7.41871551s"
"2024-04-10T00:55:02.989Z","""2024-04-10T00:55:00.505089Z""","""oldest pending job is 2.484333933s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T00:55:00.505089Z"",""jobID"":2264399183,""indexName"":""PROD_AT_products"",""appID"":""SR0C5P2L74"",""shardID"":""sh-2376866-1"",""planID"":2376866,""shardType"":""keyword""},""timestamp"":""2024-04-10T00:55:02.989455373Z""}","""PROD_AT_products""","2264399183","2376866","""sh-2376866-1""","""keyword""","""SR0C5P2L74""","oldest pending job is 2.484333933s"
"2024-04-10T00:52:02.146Z","""2024-04-10T00:51:54.327455Z""","""oldest pending job is 7.819260497s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T00:51:54.327455Z"",""jobID"":2264374324,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376927-1"",""planID"":2376927,""shardType"":""keyword""},""timestamp"":""2024-04-10T00:52:02.146734091Z""}","""search-prd-wic-products""","2264374324","2376927","""sh-2376927-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 7.819260497s"
"2024-04-10T00:51:02.104Z","""2024-04-10T00:50:58.939417Z""","""oldest pending job is 3.165295606s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T00:50:58.939417Z"",""jobID"":2264366653,""indexName"":""PROD_DE_products"",""appID"":""SR0C5P2L74"",""shardID"":""sh-2376869-1"",""planID"":2376869,""shardType"":""keyword""},""timestamp"":""2024-04-10T00:51:02.104731298Z""}","""PROD_DE_products""","2264366653","2376869","""sh-2376869-1""","""keyword""","""SR0C5P2L74""","oldest pending job is 3.165295606s"
"2024-04-10T00:50:02.291Z","""2024-04-10T00:49:54.974209Z""","""oldest pending job is 7.317458276s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T00:49:54.974209Z"",""jobID"":2264359241,""indexName"":""PROD_AT_products"",""appID"":""SR0C5P2L74"",""shardID"":""shn-2376866-2"",""planID"":2376866,""shardType"":""neural""},""timestamp"":""2024-04-10T00:50:02.291690751Z""}","""PROD_AT_products""","2264359241","2376866","""shn-2376866-2""","""neural""","""SR0C5P2L74""","oldest pending job is 7.317458276s"
